Chaser,Lee Sang-hyun (___), Longzhu Gaming, South Korea,Jungler
Chei,Choi Sun-ho (___), Jin Air Green Wings, South Korea,Support
Chicken,Choi Jae-woo (___),, South Korea,Mid
CloudTemplar,Lee Hyun-woo (___),, South Korea,Jungler
Clowz,Moon Jun-Seok (___), Young Miracles, South Korea,Top
CoCo,Shin Jin-yeong (___), Longzhu Gaming, South Korea,Mid
Comet,Im Hye-seong (___),, South Korea,Support
Cookie,Byeong Kook-choi (___), Hellions e-Sports Club, South Korea,Jungler
Core JJ,Jo Yong-in (___), Samsung Galaxy, South Korea,AD
Corn,Hong Jae-hee, Rascal Jester, South Korea,Support
Cornsalad,Lee Sang-jung (___),, South Korea,Mid
Cpt Jack,Kang Hyung-woo (___), Longzhu Gaming, South Korea,AD
Crash,Lee Dong-woo (___), Longzhu Gaming, South Korea,Jungler
Crazy,Kim Jae-hee (___), Ever, South Korea,Top
Crown,Lee Min-ho (___), Samsung Galaxy, South Korea,Mid
Crush,Kim Jun-seo (___), Kongdoo Monster, South Korea,Jungler
Cry,Hae Sung-min (___), ROX Tigers, South Korea,Mid
CuVee,Lee Seong-jin (___), Samsung Galaxy, South Korea,Top
CvMax,Kim Dae-ho (___),, South Korea,Top
Dade,Bae Eo-Jin (___), Qiao Gu Reapers, South Korea,Mid
Dan,Kim Seung-hoo (___),, South Korea,AD
DanDy,Choi In-kyu (___), Vici Gaming, South Korea,Jungler
Dara,Jeon Jeong-hoon (___), Rampage, South Korea,Support
Dart,Jin Jae-seung (___), Dream Team, South Korea,Top
DayDream,Kang Kyung-min (___),, South Korea,Jungler
DeC,Choi Hyun, Team BlackEye, South Korea,Support
Deft,Kim Hyuk-kyu (___), EDward Gaming, South Korea,AD
Destiny,Lee Jae-hoon (___),, South Korea,Support
Do it,Lee Chan-ho (___), Team Dragon Knights, South Korea,Mid
Dodo8,Kang Jun-hyeok (___), Immortals, South Korea,Manager
Doinb,Kim Tae-sang (___), Qiao Gu Reapers, South Korea,Mid
Dokgo,Kim Gyeong-tak (___), SK Gaming, South Korea,Jungler
Drizzle,Kim Jae-hyun (___),, South Korea,Jungler
Duke,Lee Ho-seong (___), SK Telecom T1, South Korea,Top
Easyhoon,Lee Ji-hoon (___), Vici Gaming, South Korea,Mid
Edge,Lee Ho-seong (___), Kongdoo Monster, South Korea,Mid
Ella,Kwak Na-hoon (___), Snake eSports, South Korea,Support
Emboob,Kim Joon-seob (___),, South Korea,AD
Emperor,Kim Jin-hyun (___), G2 Esports, South Korea,AD
Eryuk,Yoon Seung-taek (___),, South Korea,Jungle
Eternal,Han Gi-hun (___), DetonatioN FocusMe, South Korea,Support
Eve,Seo Jun-cheol (___), Apex Gaming, South Korea,Jungler
Expect,Ki Dae-han (___), 2144 Gaming, South Korea,Top
Expession,Koo Bon-taek (___), Longzhu Gaming, South Korea,Top
FDT,Kim Tae-hee (___),, South Korea,Mid
FLahm,Kim Ju-ho (___),, South Korea,Support
Faaa,Choi Jae-hoon (___), Team Proioxis, South Korea,Support
Faker,Lee Sang-hyeok (___), SK Telecom T1, South Korea,Mid
Fascinate,Kim Dong-gyu (___), NEB, South Korea,Mid
Fencer,Choi Sung-won (___), Team Turquality, South Korea,Top
FeniX,Kim Jae-hun (___), Team Liquid, South Korea,Mid
Fixer,Jung Jae-woo (___),, South Korea,Support
Flame,Lee Ho-jong (___), Longzhu Gaming, South Korea,Top
Flawless,Sung Yeon-jun (___), SBENU Sonicboom, South Korea,Jungler
Fly,Kim Sang-chul (___), Royal Never Give Up, South Korea,Coach
Fly,Song Yong-jun (___), KT Rolster, South Korea,Mid
Forget Me Not,Jung Hye-ryeong (___), Incredible Miracle Athena, South Korea,Mid
Frolic,Jeong Jun-gu (___),, South Korea,Support
Frozen,Kim Tae-il (___), Longzhu Gaming, South Korea,Mid
Fury,Lee Jin-yong (___), Longzhu Gaming, South Korea,AD
GBM,Lee Chang-seok (___), NRG eSports, South Korea,Mid
GDeveloper,Kwon Jun-hyuk (___),, South Korea,AD
GalB,Joo Hyup-lee, Rascal Jester, South Korea,Jungle
Gamsu,Noh Yeong-jin (___), Fnatic, South Korea,Top
Garnet,Min Kyung-hwan (___),, South Korea,Jungler
Ggoni,Oh Jin-woo (___),, South Korea,Support
Ggoong,Yu Byeong-jun (___), ZTR Gaming, South Korea,Mid
Ghost,Jang Yong-jun (___), CJ Entus, South Korea,AD
GimGoon,Kim Han-saem (___), Energy Pacemaker.All, South Korea,Top
GodFather,Jung Seong-Jae (___),, South Korea,Support
GorillA,Kang Beom-hyeon (___), ROX Tigers, South Korea,Support
Gosu,Sin Hyeok (__), Hyper Youth Gaming, South Korea,Mid
GuGer,Kim Do-yeop (___), Kongdoo Monster, South Korea,Support
Gunza,Jung Gun-hee (___),, South Korea,Support
H0R0,Cho Jae-hwan (___), Unicorns Of Love, South Korea,Jungler
HW4NG,Hwang Young-sik (___), Rascal Jester, South Korea,Mid
Habom,Kim Seok-Joon (___),, South Korea,Support
Hachani,Ha Seung-chan (___), KT Rolster, South Korea,Sub
Han,Ma Han-suk (___),, South Korea,Top
Heart,Lee Gwan-hyung (___), LGD Gaming, South Korea,Coach
Heartbeat,"Sung Moo ""Peter"" Lim",, South Korea,Support
HeavenTime,Simon Jeon,, South Korea,Support
Helios,Shin Dong-jin (___),, South Korea,Jungler
Helper,Kwon Yeong-jae (___), Samsung Galaxy, South Korea,Top
Hermes,Kim Kang-hwan (___),, South Korea,AD
Hipo,Suk Hyun-jun (___), Kongdoo Monster, South Korea,Top
Hiro,Lee Woo-suk (___),, South Korea,
Hoglet,Kim Gwong-hyeop, Dream Team, South Korea,Jungler
Hojin,Lee Ho-jin (___),, South Korea,Jungler
Homme,Yoon Sung-young (___), Vici Gaming, South Korea,Coach
HooN,Kim Nam-hoon (___), Team WE, South Korea,
Huni,Heo Seung-hoon (___), Immortals, South Korea,Top
Ian,An Jun-hyeong (___), MVP, South Korea,Mid
IgNar,Lee Dong-geun (___),, South Korea,Support
Ikssu,Jeon Ik-soo (___), Afreeca Freecs, South Korea,Top
Imp,Gu Seung-bin (___), LGD Gaming, South Korea,AD
Impact,Jung Eon-yeong (___), NRG eSports, South Korea,Top
InSec,Choi In-seok (___), Royal Never Give Up, South Korea,Jungler
Irean,Heo Yeong-cheol (___),, South Korea,AD
Jaewon,Christopher Chung,, South Korea,Support
Jinoo,Lim Jin-woo (___), LGD Gaming, South Korea,Top
Joono,Won Jun-ho (___), ShowTime, South Korea,Jungler
KaKAO,Lee Byung-kwon (___), Wan Yoo, South Korea,Jungler
Kady,Kim Dong-un (___),, South Korea,Mid
KangQui,Kang Sung-hyun (___),, South Korea,Top
KeY,Kim Han-gi (___), Ever, South Korea,Support
Keane,Lae-Young Jang, Apex Gaming, South Korea,Mid
Kevin,Lee Sang-jun (___),, South Korea,Mid
Kfo,Park Jeong-hun (___), Echo Fox, South Korea,Top
Khan,Kim Dong-ha (___), Newbee Young, South Korea,Top
Kish,Kim Beom-seok (___),, South Korea,Support
KkOma,Kim Jung-gyun (___),, South Korea,Coach
Kkyul,Jeong Myeong-su (___),, South Korea,Support
Knight,Lee Geon,, South Korea,Mid
KonKwon,"Koo Hyuk ""Kevin"" Kwon (___)", NRG eSports, South Korea,Support
Kramer,Ha Jong-hun (___), CJ Entus, South Korea,AD
KurO,Lee Seo-haeng (___), ROX Tigers, South Korea,Mid
Kuzan,Lee Seong-hyeok (___), Jin Air Green Wings, South Korea,Mid
Kyle,Seo Ji-seon (___),, South Korea,Mid
LOL Bunny,Lee Su-min (___), Incredible Miracle Athena, South Korea,Top
Lasha,Kwon Min-woo (___),, South Korea,Support
Lazarus,Seong Sang-hyeon (___), Masters 3, South Korea,Sub
Leon,Yeom Do-sun (___),, South Korea,Jungler
Lilac,Jeon Ho-jin (___),, South Korea,Top
Limit,Ju Min-gyu (___),, South Korea,Top
LinLan,Ho Jin-sup (___),, South Korea,Support
Lindarang,Heo Man-heung (___), Afreeca Freecs, South Korea,Mid
Lira,Nam Tae-yoo (___), Afreeca Freecs, South Korea,Jungler
Livy,Cha No-a (___),, South Korea,Support
Locodoco,Choi Yoon-sup (___), Team Liquid, South Korea,Coach
LokeN,Lee Dong-wook (___), Ever, South Korea,AD
LongPanda,Kim Yoon-jae (___),, South Korea,Top
Looper,Jang Hyeong-seok (___), Royal Never Give Up, South Korea,Top
Losys,Shin Sang-hyuk (___),, South Korea,AD
Luna,Jang Kyung-ho (___),, South Korea,Support
Lustboy,Ham Jang-sik (___), Longzhu Gaming, South Korea,Coach
MOKUZA,Kim Dae-woong (___),, South Korea,Coach
MaHa,Oh Hyun-sik (___), MVP, South Korea,AD
MaRin,Jang Gyeong-Hwan (___), LGD Gaming, South Korea,Top
Mad,Park Sang-duk (___),, South Korea,AD
MadLife,Hong Min-gi (___), CJ Entus, South Korea,Support
Mafa,Won Sang-yeon (___), Invictus Gaming, South Korea,Coach
MakNooN,Yoon Ha-woon (___),, South Korea,
ManyReason,Kim Seung-min (___),, South Korea,Mid
Marilyn,Lee Yun-sang (___), Young Miracles, South Korea,Jungler
Mata,Cho Se-hyeong (___), Royal Never Give Up, South Korea,Support
,,,,
Max,Jeong Jong-bin (___), MVP, South Korea,Support
May,Kang Han-wool (___),, South Korea,Top
Meruem,"Woo-seong ""Will"" Kim (___)",, South Korea,AD
Mickey,Son Young-min (___), Afreeca Freecs, South Korea,Mid
MidKing,Park Yong-woo (___), MKZ, South Korea,Support
MighTiLy,An Jeong-uk (___),, South Korea,Mid
Milk Holic,Shin Yoon-ki (___),, South Korea,
Mima,Jung Woo-gwang (___),, South Korea,Mid
Ming9,Cho Hyun-chol (___),, South Korea,Support
Move,Kang Min-su (___),, South Korea,Jungler
Murphy,Moon Ji-won (___), Winners, South Korea,Jungler
Mystic,Jin Seong-jun (___), Team WE, South Korea,AD
NK Adonis,Jo Jae-hyuk (___),, South Korea,Jungle
Nagne,Kim Sang-moon (___),, South Korea,Mid
Ninja,Noh Geon-woo (___), Renegades, South Korea,Mid
NoFe,Jeong No-chul (___), ROX Tigers, South Korea,Jungler
Nolja,Lee Hyun-jin (___),, South Korea,Jungler
NonameD,Jeon Ju-hwan (___),, South Korea,Top
Nuclear,Sin Jeong-hyeon (___), SBENU Sonicboom, South Korea,AD
Nymp,Kang Won-jun (___),, South Korea,Support
Ohq,Oh Gyu-min (___), Team Dragon Knights, South Korea,AD
OldB,Yang Seung-bin (___),, South Korea,Jungler
Olleh,Kim Joo-sung (___), Hong Kong Esports, South Korea,Support
PLL,Park Jae-gwon (___), 2144 Danmu Gaming, South Korea,Top
Paragon,Choi Hyun-il (___),, South Korea,AD
PawN,Heo Won-seok (___), EDward Gaming, South Korea,Mid
Peanut,Yoon Wang-ho (___), ROX Tigers, South Korea,Jungler
Pecko,Jeong Hui-cheol (___),, South Korea,AD
Piccaboo,Lee Jong-beom (___),, South Korea,Support
Piglet,Chae Gwang-jin (___), Team Liquid, South Korea,AD
Pilot,Na Woo-Hyung (___), Jin Air Green Wings, South Korea,AD
Pirean,Choi Jun-sik (___), Team Impulse, South Korea,Mid
Police,Park Hyeong-gi (___), Apex Gaming, South Korea,AD
PoohManDu,Lee Jeong-hyeon (___), SK Telecom T1, South Korea,Coach
PraY,Kim Jong-in (___), ROX Tigers, South Korea,AD
Prime,Yoon Du-sik (___),, South Korea,Jungler
Procxin,Kim Se-young (___), Team Impulse, South Korea,Jungler
Promise,Cheon Min-ki (___),, South Korea,AD
Pure,Kim Jin-sun (___), Longzhu Gaming, South Korea,Support
Quality,Heo Won-seok (___),, South Korea,Jungler
Raccoon,Hwang Won-jun (___),, South Korea,Jungler
Radar,Kim Hang-min (___),, South Korea,Jungler
Ragan,Im Kyung-hyun (___),, South Korea,Top
Rain,An Hyeong-uk, Invictus Gaming, South Korea,AD
Raison,Jeong Soo-bin (___), Hong Kong Esports, South Korea,AD
Raphael,Ko Jae-hyun (___), Masters 3, South Korea,Mid
RapidStar,Jung Min-sung (___), EDward Gaming, South Korea,Coach
Raven,Kim Ae-jun (___),, South Korea,Sub
Ray,Jeon Ji-won (___), EDward Gaming, South Korea,Top
Reach,Lee Joo-won (___), Team Turquality, South Korea,Jungler
Reapered,Bok Han-gyu (___),, South Korea,Coach
Reignover,Kim Yeu-jin (___), Immortals, South Korea,Jungler
Reim,Kim Jong-un (___), Incredible Miracle Athena, South Korea,Jungler
Republic,Bong Geun-tae (___), Energy Pacemaker.All, South Korea,Mid
Rewrite,Shin Jong-myung (___),, South Korea,AD
Ring Troll,Jeong Yoon-seong (___),, South Korea,Jungle
Riris,Baek Seung-min (___), Revenger, South Korea,Top
Roach,Kim Sang-hui (___), Kongdoo Monster, South Korea,Sub
Road,Yun Han-gil (___), EDward Esports, South Korea,Support
Roar,Oh Jang-won (___),, South Korea,AD
Rock,Kim Hui-chan (___),, South Korea,Top
Rokenia,Jun Young-dae (___), Hong Kong Esports, South Korea,Mid
RooKie,Song Eui-jin (___), Invictus Gaming, South Korea,Mid
Rounders,Gwang Sun-hyuk (___),, South Korea,Top
Rush,Lee Yoon-jae (___), Cloud9, South Korea,Jungler
Ryoo,Ryoo Tae-hyung (___), Hellions e-Sports Club, South Korea,Top
Ryu,Yoo Sang-ook (___), H2k-Gaming, South Korea,Mid
S0NSTAR,Son Seung-ik (___), Giants Gaming, South Korea,AD
SBS,Bae Ji-hun (___),, South Korea,AD
SSONG,Kim Sang-soo (___), ROX Tigers, South Korea,Coach
SSol,Seo Jin-sol (___), Kongdoo Monster, South Korea,AD
SSuN,Oh Yeong-gyo (___),, South Korea,Jungler
SaSin,Oh Seung-ju (___), SBENU Sonicboom, South Korea,Mid
Sangyoon,Gwon Sang-yun (___), Afreeca Freecs, South Korea,AD
Save,Baek Young-Jin (___), Young Glory, South Korea,Top
Score,Go Dong-bin (___), KT Rolster, South Korea,Jungler
Scout,Lee Ye-chan (___), EDward Gaming, South Korea,Mid
Secret,Park Ki-sun (___), SBENU Sonicboom, South Korea,Support
Seonghwan,Yoon Seong-hwan (___), Afreeca Freecs, South Korea,Jungler
Seraph,Shin Woo-yeong (___), Renegades, South Korea,Top
Shrimp,Lee Byeong-hoon (___), Apex Gaming, South Korea,Jungler
Shy,Park Sang-myeon (___), CJ Entus, South Korea,Top
Sim,Sim Sung-soo (___), Taipei Assassins, South Korea,Coach
Sin,Yeon Hyeong-mo (___), Masters 3, South Korea,Coach
Skatch,Byun Se-hoon (___), Unlimited Potential, South Korea,AD
Sky,Kim Ha-neul (___), CJ Entus, South Korea,Mid
SmallBrain,Kim Jae-sung (___),, South Korea,Support
Smeb,Song Kyung-ho (___), ROX Tigers, South Korea,Top
Smurph,Lee Tae-gyeong (___),, South Korea,Jungler
SnowFlower,No Hoi-jong (___), Afreeca Freecs, South Korea,Support
SoHwan,Kim Jun-Yeong (___), Jin Air Green Wings, South Korea,Top
SoaR,Lee Gang-pyo (___), SBENU Sonicboom, South Korea,Top
Soul,Seo Hyeon-seok (___), SBENU Sonicboom, South Korea,Top
Space,Seon Ho-san (___),, South Korea,AD
Spirit,Lee Da-yoon (___), Fnatic, South Korea,Jungler
,,,,
Ssumday,Kim Chan-ho (___), KT Rolster, South Korea,Top
StarLast,Han Jin-hui (___),, South Korea,Support
Stark,Park Min-seok (___),, South Korea,Top
Stitch,Lee Seung-ju (___), Samsung Galaxy, South Korea,AD
SuDai,Kim Sung-jin (___),, South Korea,Top
SuNo,An Sun-ho (___), SK Gaming, South Korea,Mid
SunChip,Choi Seon-whi (___),, South Korea,AP
SunRiver,Kang Tae-yang (___),, South Korea,Jungler
Sweet,Lee Eun-teak (___), Jin Air Green Wings, South Korea,Support
Swift,Baek Da-Hoon (___), Qiao Gu Reapers, South Korea,Jungler
Sylph,Lee Jae-ha (___), ROX Tigers, South Korea,Mid
T0M,Im Jae-hyeon (___),, South Korea,Jungler
TANK,Park Dan-won (___), Snake eSports, South Korea,Mid
Tatu,Lee Min-woo,, South Korea,
TcAL,Kim Ji-yong (___),, South Korea,Top
Tempt,Kang Myung-gu (___), Ever, South Korea,
The Other,Jang Jun-ho (_ __),, South Korea,AD
Thy,Son Seung-yong (___), Team Dragon Knights, South Korea,Mid
Totoro,Eun Jong-seop (___), Ever, South Korea,
TowerFury,Kim Gyu-ha (___),, South Korea,Top
TrAce,Yeo Chang-dong (___), Jin Air Green Wings, South Korea,Top
Trick,Kim Gang-yun (___), G2 Esports, South Korea,Jungler
TusiN,Park Jong-ik (___),, South Korea,Jungler
Tussle,Lee Moon-yong (___), Rampage, South Korea,Jungler
Untara,Park Ui-jin (___), CJ Entus, South Korea,Top
Valentine,Hwang Kyu-beom (___),, South Korea,Mid
Veritas,Kim Kyoung-min (___),, South Korea,AD
ViNylCat,Chae Woo-cheol (___), Kongdoo Monster, South Korea,Coach
Vin,Shin Min-jae (___),, South Korea,Jungler
Violet,Lim Doo-sung (___), MKZ, South Korea,Top
Vitamin,Lee Hyung-jun (___),, South Korea,Top
Wall,Son Chang-hoon (___),, South Korea,Support
Watch,Cho Jae-geol (___), ZTR Gaming, South Korea,Jungler
Webtoon,Lee Hyung-suk (___),, South Korea,Jungler
When Rain Falls,Kim Jae-yeol (___),, South Korea,AD
Winged,Park Tae Jin (___), Jin Air Green Wings, South Korea,Jungler
Wisdom,Kim Tae-wan (___), Giants Gaming, South Korea,Jungler
Wolf,Lee Jae-wan (___), SK Telecom T1, South Korea,Support
Woong,Jang Gun-woong (___),, South Korea,
Wraith,Kwon Ji-min (___), Samsung Galaxy, South Korea,Support
Yaong,Park Se-yeon (___), NEB, South Korea,Support
Yeji Jeong,Jeong Ye-ji (___), Incredible Miracle Athena, South Korea,Support
Yolo,Jang Hyeon-su (___), Masters 3, South Korea,Jungler
YongSoo,Gwon Yong-Su (___),, South Korea,Top
Youngbin,Jung Young-bin (___), Team Liquid Academy, South Korea,Mid
ZanDarc,Oh Chang-jong (___), KT Rolster, South Korea,Coach
Zefa,Lee Jae-min (___),, South Korea,AD
Zero,Yoon Kyung-sup (___), Team WE, South Korea,Support
Zzus,Jang Joon-soo (___), Longzhu Gaming, South Korea,Support
_ØA_,Chae Seong-yub (___),, South Korea,AD
Adryh,Adrián Pérez, H2k-Gaming, Spain,AD
Araneae,Alvar Martin Aleñar, Baskonia eSports, Spain,Coach
Babeta,Aarón Collados Bernabeu, Celerius e-Sports, Spain,Coach
BarbeQ,Ernesto Folch Casanoves, Team SalsaLoL, Spain,Coach
Carbono,Alejandro González Julián, Baskonia eSports, Spain,Jungler
DMG Hernando,"Javier ""Hernando"" Hernando Sevillano", Dimegio Club, Spain,Coach
DarkSide,Alejandro Oyonate, Team AURORA, Spain,AD
Dax,Alejandro Germain, Dimegio Club, Spain,Support
Deilor,Luis Sevilla Petit, Fnatic, Spain,Coach
Diamond,Sergio Martí, Baskonia eSports, Spain,Mid
Econatorz,Alan Hernández, OverGaming, Spain,Jungler
ElOjeteNinja,Daniel Vaquero, Atlantis eSports, Spain,Jungle
Exterminare,Juan Navarro Ricardo,, Spain,Mid
Fr3deric,Federico Lizondo,, Spain,Jungler
Homi,Adrian Moldes, Baskonia eSports, Spain,Support
Innat3,Íñigo Navarro Ibáñez, OverGaming, Spain,Top
Jer0m,Jerónimo Pujades Tárraga, Giants Underdoges, Spain,Top
JimBownz,Yon Mangas Cayetano, PainGaming, Spain,AD
Martin,Martin Hernández, Dimegio Club, Spain,AD
Miniduke,Ismael Martínez, G2 Vodafone, Spain,Mid
Mithy,Alfonso Aguirre Rodriguez, Origen, Spain,Support
Morden,Sebastián Esteban Fernández, Dragons, Spain,Top
Motroco,Mario Martínez García, x6tence, Spain,AD
Muugi,Antonio Rumbo, 34united e-Sports Club, Spain,Support
Nandisk0,Fernando Peñalba, Baskonia eSports, Spain,Top
Naruterador,Ramón Meseguer Fructuoso, xPerience eSports Club, Spain,Jungler
NeptuNo,Alberto González Molinillo, Giants Underdoges, Spain,Mid
Nixerino,Nicolas Colocho, Baskonia eSports, Spain,AD
Ocelote,Carlos Rodríguez Santiago, G2 Esports, Spain,
Rydle,Fernando Soria, NumberOne Esports, Spain,Support
Samux,Samuel Fernández Fort, Giants Underdoges, Spain,AD
Werlyb,Jorge Casanovas, Huma, Spain,Top
XPePii,Isaac Flores, Giants Gaming, Spain,Mid
XPeke,Enrique Cedeño Martínez, Origen, Spain,Mid
Alvik,Julien Adler,, Sweden,Top
Amin,Amin Mezher,, Sweden,Jungler
Baronpanda,Christoffer Storlund,, Sweden,Top
BetongJocke,Joachim Rasmussen,, Sweden,Jungler
Blumigan,Marcus Blom, Giants Underdoges, Sweden,Coach
CowTard,Viktor Stymne,, Sweden,Mid
Doris,Mattias Frisk,, Sweden,Top
Ekd,Sebastian Wilkstrom, Vaevictis eSports, Sweden,AD
El Muppo,Simon Näslund,, Sweden,Top
Farfain,Karl Wendt Höjer,, Sweden,Jungler
FatMamma,Hans Bjerhem,, Sweden,Support
Flaxxish,Olof Medin, Team Dignitas, Sweden,Top
Fluumis,Benjamin Berntsson Oldén,, Sweden,Support
Fox,Hampus Myhre, Unicorns Of Love, Sweden,Mid
G0DFRED,Oskar Lundström, Giants Gaming, Sweden,Support
Ginsu,Jonnie Hansson,, Sweden,Jungler
Goats,Robin Blixt,, Sweden,Jungler
Hjärnan,Petter Freyschuss, Team Vitality, Sweden,AD
Hulberto,Johan Johansson, H2k-Gaming, Sweden,Jungler
Hustlin,Morgan Granberg, Giants Gaming, Sweden,Support
Jree,Alexander Bergström,, Sweden,Support
Jwaow,Jesper Strandgren, PENTA Sports, Sweden,Top
Kestrel,Niklas Lindström,, Sweden,AD
Klaj,Johan Olsson, Fnatic, Sweden,Support
Kottenx,Markus Tingvall,, Sweden,Jungler
Kungen,Jesper Rundberg, H2k-Gaming, Sweden,AD
Magic,Magic Swedin,, Sweden,Coach
Malunoo,Tobias Magnusson,, Sweden,Jungler
Memento,Jonas Elmarghichi, Team Empire, Sweden,Jungler
Mimer,Mimer Ahlström,, Sweden,Coach
Mowarth,Tobias Sjunnesson,, Sweden,Jungler
Muvert,Tobias Wall-Horgen,, Sweden,Support
Pantsu,Rasmus Oberg,, Sweden,Mid
PhyssiN,Filip Claesson,, Sweden,Jungler
PottPott,Anders Larsson,, Sweden,AD
Rawbin,Robin Eggenberger, Be_ikta_.OH, Sweden,Jungler
Rekkles,Martin Larsson, Fnatic, Sweden,AD
Rudy,Rudy Beltran, Huma, Sweden,Jungler
S4mpe,Samuel Persson, Imperial Esports, Sweden,AD
Sprattel,Hampus Mikael Abrahamsson, Elements, Sweden,Support
Tiridus,Johan Sjunnesson,, Sweden,Mid
Tsibastian,Sebastian Arvidsson,, Sweden,Mid
Vardags,Pontus Dahlblom, SK Gaming, Sweden,AD
Xyraz,Gustav Blomkvist, Be_ikta_.OH, Sweden,Top
YamatoCannon,Jakob Mebdi, Splyce, Sweden,Coach
Zev3X,Daniel Piszczkiewicz,, Sweden,Top
ZiViZ,Erik Lövgren,, Sweden,Mid
Zvene,Simon Svensson, Natus Vincere.CIS, Sweden,Top
Airwaks,Karim Benghalia, Team ROCCAT,Switzerland,Jungler
Osaft22,Shawn Roger Bourquin,,Switzerland,Support
Wild Joshy,Josh Lim,,Switzerland,Mid
A8000,Chang Chen Yuan,, Taiwan,Mid
AJ,Chen Yen-Chun (___),, Taiwan,Top
AN,Chou Chun-An (___), ahq e-Sports Club, Taiwan,AD
Achie,Chen Chen-Chi (___), Taipei Assassins, Taiwan,Mid
Aching,Lin Cheng-Ying (___),, Taiwan,Mid
Albis,Kang Chia-Wei (___), ahq e-Sports Club, Taiwan,Support
Apex,Hsieh Chia-Wei (___), Machi E-Sports, Taiwan,Mid
ArTie,Chang Che-Ming (___), PaPaKanKanPaPa, Taiwan,Mid
Atu,Liang Chang-Wei (___), eXtreme Gamers, Taiwan,Coach
Backstairs,Chen Yan-fu (___), ahq e-Sports Club, Taiwan,
BayBay,Wang You-Chun (___), EDward Esports, Taiwan,Jungler
Bebe,Chang Bo-Wei (___), Taipei Assassins, Taiwan,AD
Betty,Lu Yu-Hung (___), Flash Husky, Taiwan,Jungle
BigBrother,Jeffrey Huang (___), Machi E-Sports, Taiwan,Sub
Biven,Wu Hao-Wei (___), DreamCatcher, Taiwan,Mid
BoBo,Wang You-Lin (___), Machi E-Sports, Taiwan,Top
Bony,Ho Jun-Jie (___), Flash Wolves Girls, Taiwan,Coach
Breaker,Shih Yueh-Ting (___), GashBears, Taiwan,AD
